F1,F2,F3,F4,F5,X,Y,Z,C1,C2,cl
405,453,539,742,525,87,234,216,0,0,hair
653,564,579,859,679,22,198,91,0,1,o
581,643,677,412,441,94,90,133,1,0,u
620,631,817,369,599,143,102,75,1,1,what
379,494,605,408,840,243,226,159,0,1,when
851,592,887,584,760,26,143,119,0,0,four
505,734,526,595,554,154,55,142,1,0,where
885,333,502,789,542,146,70,219,1,0,how
727,423,643,686,506,83,224,78,0,0,you
820,829,610,538,823,225,95,232,1,1,years
515,611,765,592,778,50,214,23,0,0,which
360,734,797,432,447,111,209,69,0,1,hand
583,842,372,731,700,150,8,89,0,1,one
868,449,873,424,631,54,190,168,1,1,hate
383,544,793,618,566,79,178,149,1,0,fifty
395,638,374,746,608,143,119,33,0,1,hello
641,868,775,431,461,62,49,224,0,0,has
700,847,584,575,590,117,56,42,1,0,q
556,638,689,424,410,92,90,141,1,0,u
336,665,870,546,372,208,212,47,1,1,old
836,527,551,664,788,72,77,65,0,0,c
499,568,467,401,455,209,226,41,1,1,them
917,420,439,416,827,40,136,140,1,0,heavy
711,513,744,553,368,74,87,51,1,0,hat
607,852,510,698,390,142,25,145,1,0,opposite
902,875,631,454,378,156,192,93,0,1,have
690,803,444,815,855,82,191,64,1,1,b
875,361,545,773,516,140,75,193,1,0,how
457,351,414,388,716,101,143,209,0,0,outside
647,651,811,385,603,130,86,89,1,0,what
669,790,455,843,818,117,203,68,1,1,b
385,428,358,349,487,14,75,32,1,0,e
419,567,762,606,485,106,154,152,1,0,fifty
374,873,337,395,830,206,83,119,1,0,ten
795,496,691,833,789,208,179,124,1,0,food
551,451,485,569,469,83,186,100,0,0,yesterday
508,418,798,574,790,44,46,122,0,1,eat
395,722,805,401,439,108,213,58,1,1,hand
390,638,638,695,450,43,51,138,0,0,l
519,808,443,506,612,175,133,171,1,1,s
604,610,729,464,710,158,211,93,1,0,t
464,659,479,414,652,159,22,205,0,1,your
822,326,471,791,500,170,61,236,1,0,how
667,472,446,869,440,93,93,63,0,1,y
404,468,811,556,628,195,85,181,1,1,d
526,836,422,602,603,188,155,178,1,1,s
591,634,529,448,477,176,211,219,0,0,hour
495,654,477,372,674,151,32,197,0,1,your
806,433,693,702,521,81,247,106,0,0,you
822,551,486,660,838,69,56,49,0,0,c
480,518,821,682,865,24,193,85,0,1,him
768,832,422,457,443,115,102,112,0,0,of
863,510,722,718,869,21,80,168,0,1,p
722,838,411,670,439,113,177,211,1,1,once
338,590,850,545,412,202,230,44,1,1,old
861,396,485,390,856,54,153,130,1,0,heavy
756,828,479,644,452,101,166,189,1,1,once
340,878,320,422,865,192,54,173,1,0,ten
637,751,710,511,843,40,160,9,1,0,drink
418,866,454,550,419,56,130,145,0,1,hours
590,389,568,432,492,57,60,219,0,1,hungry
878,355,517,747,549,145,59,193,1,0,how
333,791,813,506,364,76,90,152,1,1,a
658,720,429,820,839,132,189,130,0,1,happy
912,587,614,785,495,196,22,214,1,1,j
625,716,398,857,823,128,196,141,0,1,happy
575,668,428,682,874,17,103,32,0,0,w
395,423,523,790,558,93,201,203,0,0,hair
856,301,346,835,849,244,181,85,1,0,he
593,622,562,434,496,182,207,222,0,1,hour
483,852,429,515,915,77,157,122,0,0,three
751,399,704,641,472,210,38,138,0,0,or
424,375,793,468,424,147,65,126,1,1,no
795,364,367,887,732,115,209,174,0,1,nine
524,447,793,572,779,33,66,170,0,1,eat
511,577,759,532,804,59,246,44,0,0,which
815,548,487,681,805,59,56,71,0,0,c
851,368,333,809,810,228,155,91,1,0,he
658,508,428,881,427,100,106,78,1,1,y
887,391,426,420,839,69,153,137,1,1,heavy
373,402,784,530,630,185,88,193,1,1,d
443,918,804,872,367,84,106,208,0,0,twenty
443,464,773,507,671,133,202,192,0,1,water
395,651,614,678,503,73,33,112,0,0,l
691,772,672,752,881,179,61,64,0,1,thank
641,529,534,832,627,37,191,84,0,1,o
403,648,622,675,488,60,56,131,0,0,l
318,907,339,405,808,195,58,181,1,0,ten
442,532,745,527,713,126,209,179,0,1,water
464,532,827,668,834,37,221,79,0,1,him
740,878,738,371,680,169,86,120,1,1,r
691,579,583,805,679,33,183,78,0,1,o
818,358,757,374,485,119,224,69,1,0,year
697,368,641,876,590,20,71,28,0,1,h
691,861,508,776,345,178,29,130,1,1,yes
605,600,574,427,496,212,207,209,0,0,hour
709,855,471,754,373,154,33,137,1,1,yes
860,509,726,772,880,28,86,153,0,1,p
641,564,487,621,799,89,77,105,0,1,hands
936,611,628,794,504,200,23,224,1,0,j
382,635,872,532,415,224,230,60,0,1,old
555,509,462,418,479,219,117,181,0,0,six
730,765,704,537,854,176,38,203,0,1,v
776,877,485,560,400,53,63,156,1,1,five
394,673,565,691,464,48,50,122,0,0,l
654,808,455,855,822,88,196,59,1,1,b
416,745,844,477,399,95,214,57,1,1,hand
510,463,912,873,443,59,69,173,0,1,k
907,600,616,774,517,205,41,179,0,1,j
540,805,417,668,716,189,36,92,0,1,one
624,890,530,657,379,102,56,130,0,0,opposite
572,443,516,558,514,35,199,110,0,0,yesterday
691,430,663,658,491,220,56,140,0,0,or
676,855,605,536,617,127,85,53,1,1,q
479,716,534,590,541,169,35,136,1,0,where
416,462,809,551,615,189,111,179,1,1,d
808,820,637,602,812,221,112,215,0,1,years
590,374,593,604,895,78,98,51,1,0,eight
574,615,423,694,865,20,96,30,0,0,w
653,659,511,862,388,48,82,37,1,1,age
429,371,505,345,742,106,125,212,0,0,outside
679,767,493,840,854,142,181,141,0,1,happy
389,505,806,604,514,77,174,150,1,0,fifty
615,626,797,386,634,164,96,76,1,0,what
880,415,474,402,841,49,150,147,1,0,heavy
708,439,712,663,482,194,55,123,0,0,or
569,841,456,873,461,206,160,49,1,0,head
409,694,818,420,433,105,196,72,1,1,hand
761,532,665,815,797,231,189,144,0,0,food
742,824,441,442,785,68,190,84,0,0,i
674,835,485,847,866,100,190,54,1,1,b
637,567,548,828,654,35,210,101,0,1,o
477,468,882,813,416,76,68,196,0,1,k
809,851,452,571,453,63,67,168,0,0,five
469,908,839,907,425,90,145,182,0,0,twenty
497,769,447,555,618,166,163,144,1,1,s
691,557,718,544,356,77,83,24,1,0,hat
704,539,718,573,374,96,99,24,1,0,hat
771,572,693,785,782,200,204,170,1,1,z
873,402,681,588,576,186,33,219,1,0,m
584,607,491,606,809,94,88,108,0,1,hands
625,778,691,504,831,24,168,28,0,0,drink
555,596,719,392,491,101,108,136,1,0,u
655,612,526,824,368,43,84,41,1,1,age
679,740,613,716,851,213,77,41,0,1,thank
670,728,425,462,481,22,37,189,0,0,house
814,543,542,688,833,69,76,71,0,0,c
802,447,647,692,534,71,240,95,0,0,you
814,506,560,684,838,78,77,68,0,0,c
585,457,504,551,499,54,173,96,0,0,yesterday
539,476,692,504,879,110,207,212,1,0,apple
710,496,720,525,341,91,111,35,1,0,hat
469,645,441,354,682,131,40,179,0,1,your
399,424,369,388,462,34,26,28,1,0,e
534,647,441,702,892,27,94,51,0,0,w
850,456,867,387,633,70,196,182,0,0,hate
391,449,361,395,453,42,45,44,1,0,e
718,792,669,496,837,212,54,214,0,1,v
616,802,530,459,713,197,103,93,1,0,g
685,733,609,691,832,189,81,54,0,1,thank
603,875,550,659,365,112,35,153,1,0,opposite
789,883,701,367,651,165,36,116,1,0,r
632,449,574,583,890,67,34,67,1,0,other
501,725,557,611,542,156,42,143,1,0,where
620,388,819,886,662,107,83,183,0,0,home
670,343,573,607,866,54,20,43,1,0,other
608,553,707,407,752,168,222,54,0,0,t
896,488,720,725,852,37,82,152,0,1,p
380,503,592,387,877,231,214,187,0,1,when
923,576,626,818,489,195,37,194,1,1,j
759,879,534,787,444,80,135,205,0,0,take
793,858,457,650,473,111,170,224,1,1,once
359,862,531,512,456,77,116,128,0,1,hours
681,632,490,895,341,35,92,16,1,1,age
699,547,748,556,369,97,99,48,1,0,hat
390,684,610,682,480,56,41,124,0,0,l
747,734,750,541,851,189,31,189,0,1,v
452,735,717,773,632,61,142,76,0,1,sixty
841,457,848,386,626,71,234,167,0,0,hate
374,544,750,623,547,93,162,145,1,0,fifty
376,600,881,546,372,211,204,65,1,1,old
419,406,328,369,513,40,56,44,1,0,e
849,456,870,439,639,53,203,162,1,0,hate
666,818,550,549,591,132,77,64,1,0,q
760,903,485,724,405,58,146,216,0,0,take
789,544,706,778,745,178,204,187,1,1,z
475,519,722,538,690,146,209,174,0,1,water
527,725,524,594,520,167,39,164,1,0,where
596,564,622,416,482,169,210,226,0,0,hour
444,483,857,673,830,14,180,85,0,1,him
494,373,764,564,762,30,45,159,1,1,eat
874,411,643,613,613,166,42,236,1,0,m
502,600,435,372,476,227,227,51,1,1,them
552,854,453,876,491,197,174,60,1,1,head
395,901,461,561,425,87,107,134,0,1,hours
490,828,803,859,660,175,161,23,1,0,their
444,545,843,646,869,41,203,107,0,1,him
364,676,857,562,372,219,209,33,1,1,old
843,558,622,773,478,212,26,209,1,1,j
491,770,453,572,617,184,138,163,1,1,s
796,828,550,558,859,236,106,212,1,1,years
660,724,645,500,866,32,147,25,1,0,drink
642,424,447,897,421,94,104,85,0,1,y
505,722,548,614,556,166,40,137,1,0,where
581,610,512,551,825,94,77,103,0,1,hands
647,439,389,894,417,111,91,64,0,1,y
479,520,804,648,827,28,195,82,0,1,him
425,910,449,535,431,68,124,122,0,1,hours
622,580,517,597,814,84,82,102,0,1,hands
617,729,549,498,728,206,98,120,1,1,g
376,792,795,503,384,95,86,121,1,1,a
521,658,509,434,660,150,26,181,0,1,your
379,462,498,758,552,86,228,210,0,0,hair
507,701,512,585,566,194,39,146,1,0,where
548,628,636,501,840,51,215,40,0,0,seven
824,401,723,388,537,125,224,75,0,0,year
380,686,427,752,575,137,131,51,0,1,hello
486,558,476,405,462,221,246,51,1,1,them
708,847,418,478,774,47,193,88,0,0,i
407,562,807,572,536,100,168,168,1,0,fifty
832,860,615,592,805,237,138,248,1,1,years
494,850,406,528,947,53,159,131,0,0,three
486,672,512,583,542,144,22,129,1,0,where
445,575,506,395,859,194,210,61,0,0,n
789,391,352,821,743,93,206,194,0,1,nine
464,549,829,684,854,20,218,80,0,1,him
548,434,753,579,770,36,62,148,0,1,eat
624,790,511,452,705,190,57,128,1,0,g
456,853,406,459,904,59,172,118,0,0,three
606,831,737,418,474,45,41,188,0,0,has
618,902,588,676,359,101,36,149,1,0,opposite
436,909,845,920,354,77,128,184,0,0,twenty
505,863,421,697,686,179,37,83,1,1,one
857,883,607,553,812,240,107,208,1,1,years
668,724,503,842,878,140,178,128,0,1,happy
471,524,831,685,850,25,193,92,0,0,him
644,452,399,887,433,117,91,69,0,1,y
635,426,592,425,501,60,47,190,0,1,hungry
856,615,869,588,712,34,160,130,0,0,four
442,621,830,423,624,211,206,180,1,0,x
381,836,357,414,793,223,53,162,1,0,ten
423,778,756,817,657,77,162,74,0,1,sixty
458,696,520,377,664,141,50,194,0,1,your
627,592,479,853,377,40,75,42,1,1,age
565,656,740,527,797,33,255,34,0,0,which
851,412,467,374,860,23,148,129,1,0,heavy
711,854,427,449,798,40,184,75,0,0,i
653,569,575,810,669,37,230,92,0,1,o
679,855,595,565,600,115,79,29,1,0,q
774,901,729,388,686,181,95,125,1,0,r
794,872,474,570,423,60,81,167,0,1,five
590,637,600,420,464,195,190,224,0,0,hour
777,560,730,761,746,162,207,200,1,1,z
683,359,619,863,606,54,62,32,0,1,h
646,547,566,829,714,33,208,75,0,1,o
472,473,887,872,437,81,84,182,0,0,k
767,498,672,870,812,238,208,122,1,0,food
623,602,499,580,848,113,94,99,0,1,hands
565,524,507,420,448,191,106,209,0,0,six
769,838,471,559,411,55,76,159,0,1,five
820,854,452,552,401,60,73,182,1,0,five
589,618,564,589,882,92,76,82,0,1,hands
508,740,526,601,500,176,18,149,1,0,where
520,825,431,600,613,191,157,170,1,1,s
779,537,707,830,836,241,183,111,1,0,food
475,869,785,859,598,142,175,11,1,0,their
390,429,815,457,381,131,64,81,1,1,no
749,871,438,623,457,134,197,202,1,1,once
401,692,838,410,442,124,196,63,1,1,hand
851,567,531,684,837,63,83,81,0,0,c
446,799,405,527,908,88,157,115,0,1,three
373,451,526,750,556,92,227,236,0,0,hair
682,441,437,553,625,125,66,217,0,1,why
423,691,335,748,634,141,112,47,0,1,hello
661,731,596,734,900,215,81,62,0,1,thank
495,594,747,567,826,46,207,51,0,0,which
457,739,707,826,656,62,135,83,0,1,sixty
433,583,508,428,879,183,207,35,0,0,n
415,625,794,434,639,196,202,179,1,0,x
750,542,716,832,762,230,199,125,1,0,food
759,825,459,673,439,118,160,211,1,1,once
675,600,536,832,402,47,50,15,1,1,age
482,335,467,380,716,112,122,206,0,0,outside
611,576,513,623,823,76,73,70,0,1,hands
903,472,781,744,899,24,88,178,0,1,p
704,376,657,887,593,33,50,56,0,1,h
489,659,442,353,482,56,206,210,1,0,her
614,564,703,455,699,172,238,74,1,0,t
830,394,638,715,458,70,206,111,0,0,you
399,691,358,714,605,131,140,47,0,1,hello
551,626,767,560,758,39,212,7,0,0,which
661,602,508,803,361,64,70,17,1,1,age
903,443,859,434,652,77,172,137,1,0,hate
415,877,491,588,460,62,111,122,0,1,hours
739,899,469,427,782,42,197,64,1,0,i
388,830,409,534,913,92,190,98,0,0,three
512,477,869,892,420,68,91,179,0,0,k
433,428,731,527,694,125,217,183,0,1,water
379,573,793,579,495,97,164,183,1,0,fifty
869,341,555,744,516,153,69,190,1,0,how
871,298,560,773,537,154,56,201,1,1,how
652,448,456,531,612,129,75,235,0,1,why
407,368,828,438,427,132,64,115,1,1,no
459,698,499,406,679,149,14,163,0,1,your
506,452,869,860,434,51,94,191,0,1,k
787,854,736,402,679,168,64,135,1,0,r
361,471,813,501,622,156,87,179,1,1,d
595,632,597,402,467,214,198,203,0,0,hour
812,870,611,561,864,227,128,226,1,1,years
410,751,793,751,467,155,206,189,0,1,two
801,551,545,684,801,58,58,79,0,0,c
495,735,545,633,578,173,33,149,1,0,where
368,533,707,379,841,240,218,169,0,1,when
902,797,600,412,404,161,186,91,0,1,have
441,561,810,614,506,80,172,142,1,0,fifty
518,889,392,711,702,151,34,78,0,1,one
734,436,699,639,438,200,73,127,0,0,or
647,405,501,518,617,147,66,234,0,1,why
876,833,678,464,370,184,203,91,0,1,have
596,376,555,571,832,74,96,55,1,0,eight
656,567,569,823,683,26,197,83,0,1,o
773,902,466,596,426,61,60,173,0,1,five
864,373,534,779,531,128,61,215,1,0,how
866,370,386,787,825,255,178,97,1,0,he
736,512,749,577,352,71,107,64,1,0,hat
573,690,875,736,830,170,53,164,0,0,f
636,488,434,871,457,95,88,65,0,1,y
700,430,444,517,578,142,63,216,0,1,why
866,505,747,753,897,45,82,170,0,1,p
778,503,667,828,815,236,186,130,1,0,food
842,537,516,690,763,45,86,45,0,0,c
881,345,353,835,798,229,150,99,1,0,he
484,618,388,364,500,66,209,188,1,0,her
710,794,417,465,795,69,195,83,0,0,i
692,876,466,445,768,60,191,88,0,0,i
592,544,672,411,722,179,233,57,1,0,t
702,449,702,681,381,190,28,126,0,0,or
446,847,751,871,631,139,189,31,1,0,their
359,682,653,708,446,28,51,123,0,0,l
527,623,445,665,891,35,82,45,0,0,w
831,812,395,402,382,117,95,103,0,0,of
857,848,605,576,795,230,117,215,1,1,years
659,405,576,590,879,67,96,50,1,0,eight
605,871,583,632,397,128,11,157,1,0,opposite
398,771,789,814,449,157,232,219,0,1,two
524,587,731,537,780,70,216,43,0,0,which
930,561,601,805,512,189,21,210,1,1,j
510,900,764,861,373,75,140,188,0,0,twenty
504,579,480,383,451,218,237,40,1,1,them
366,573,786,590,495,81,173,170,1,0,fifty
716,826,446,501,741,55,193,95,0,0,i
774,574,788,761,783,185,207,183,1,1,z
778,592,703,801,796,178,242,201,1,1,z
934,827,627,451,359,181,191,87,0,0,have
730,490,505,858,840,254,71,146,0,1,half
399,555,623,358,882,247,218,160,0,0,when
435,527,481,739,457,180,202,59,1,1,thirty
453,480,706,544,701,144,210,183,0,1,water
571,614,416,698,866,15,116,22,0,0,w
353,661,590,695,445,46,43,129,0,0,l
608,790,746,443,475,51,26,208,0,0,has
506,580,798,534,795,38,229,32,0,0,which
465,866,418,553,873,81,170,133,0,0,three
660,557,576,812,644,32,200,101,1,1,o
403,409,364,375,502,8,55,34,1,0,e
620,418,863,881,667,95,65,193,0,0,home
605,856,718,441,496,57,57,206,0,0,has
419,565,814,573,523,100,159,126,1,0,fifty
350,649,868,557,388,225,216,86,1,1,old
764,373,313,865,760,112,213,206,0,1,nine
750,437,676,682,504,204,53,134,0,0,or
775,894,506,524,425,67,64,189,0,1,five
896,469,674,553,638,169,37,217,1,0,m
702,852,483,744,353,169,36,144,1,1,yes
649,741,434,426,458,22,32,170,0,1,house
459,795,719,836,608,79,170,103,0,1,sixty
548,938,529,652,407,114,12,161,1,0,opposite
373,746,834,437,414,121,201,73,1,1,hand
629,776,698,501,817,28,151,34,1,0,drink
456,377,464,392,721,98,119,220,0,0,outside
584,687,898,721,853,174,57,149,0,1,f
765,836,415,697,480,115,170,209,1,1,once
618,364,534,569,868,54,30,38,1,1,other
410,693,565,657,473,61,37,143,0,0,l
687,754,457,450,478,50,37,192,0,1,house
637,665,513,826,403,70,79,31,1,1,age
401,496,836,636,816,23,183,75,0,1,him
379,687,894,545,398,233,197,56,1,1,old
804,861,486,740,438,52,159,212,0,0,take
787,453,672,701,502,102,240,102,0,0,you
361,582,878,573,339,224,223,45,1,1,old
688,790,427,899,825,117,184,59,0,1,b
574,939,534,634,380,108,41,132,1,0,opposite
397,520,361,367,512,31,43,34,1,0,e
871,344,319,816,792,246,161,83,1,0,he
436,509,787,574,678,138,195,190,0,1,water
690,823,586,553,635,105,71,58,1,0,q
694,741,464,477,480,6,20,191,0,1,house
465,620,473,778,429,176,216,49,1,1,thirty
804,902,722,365,693,167,52,139,1,0,r
478,472,766,530,699,113,184,198,0,1,water
371,695,798,422,451,135,201,52,1,1,hand
597,584,648,415,725,179,243,74,1,0,t
454,588,800,392,583,194,200,189,1,0,x
352,444,563,732,571,93,208,228,0,0,hair
489,643,471,372,695,150,45,188,0,1,your
587,828,428,707,693,144,39,76,0,1,one
662,735,437,854,829,121,192,134,0,1,happy
493,779,450,574,632,194,141,161,0,1,s
460,571,532,435,852,216,207,41,0,0,n
636,730,471,799,859,149,183,155,0,1,happy
422,615,491,418,902,189,194,37,0,0,n
528,685,676,490,478,105,106,143,1,0,u
823,458,852,409,611,63,196,169,1,0,hate
379,688,635,624,399,48,31,111,0,0,l
806,391,636,663,535,79,229,88,1,0,you
798,437,621,669,534,83,208,111,0,0,you
539,440,742,495,840,106,193,218,1,0,apple
804,816,414,369,432,108,83,105,0,0,of
913,561,653,750,478,213,23,211,1,1,j
831,381,534,763,527,153,63,208,1,0,how
534,546,459,413,443,226,244,56,1,1,them
762,456,527,867,816,249,58,163,0,1,half
861,579,841,598,737,17,153,96,0,0,four
696,828,428,469,755,48,183,75,0,0,i
350,458,496,729,535,86,197,206,0,0,hair
946,529,751,711,830,60,90,151,0,1,p
346,824,805,485,326,46,86,132,1,1,a
812,370,727,402,526,120,240,105,0,0,year
873,608,833,603,726,29,146,115,0,0,four
833,346,526,772,540,164,82,191,1,0,how
533,840,441,664,703,160,22,94,0,1,one
574,495,469,430,474,218,101,183,0,0,six
506,604,693,517,855,37,223,45,0,0,seven
797,371,330,849,754,98,187,189,0,1,nine
614,610,629,407,504,208,217,210,0,0,hour
815,843,637,595,819,233,129,242,1,1,years
405,874,460,557,453,92,119,127,0,1,hours
407,882,340,448,817,190,66,147,1,0,ten
688,745,704,480,779,29,177,39,1,0,drink
506,641,716,528,819,64,214,47,0,0,seven
890,468,749,726,892,28,109,158,0,1,p
760,818,344,429,410,115,77,97,0,0,of
896,495,716,739,831,21,71,154,0,1,p
454,361,774,453,444,107,68,97,1,0,no
867,496,777,747,864,42,88,139,0,1,p
400,413,340,355,491,25,68,24,1,0,e
461,859,816,867,617,141,179,12,0,0,their
689,429,462,920,421,94,71,93,1,1,y
681,416,562,553,847,57,37,47,1,0,other
510,664,495,396,685,156,24,223,0,1,your
493,614,756,559,759,69,218,44,0,0,which
617,796,716,551,795,58,152,17,1,0,drink
473,866,820,948,387,65,128,202,0,0,twenty
498,657,433,386,513,76,204,193,1,0,her
631,599,506,840,390,48,74,41,0,1,age
885,555,587,806,451,214,24,233,1,1,j
357,603,919,585,377,223,227,36,1,1,old
485,578,454,400,450,218,240,58,1,1,them
856,485,711,731,896,28,73,163,0,1,p
870,404,366,803,798,240,170,93,1,0,he
529,644,410,728,855,26,119,24,0,0,w
671,424,465,530,576,127,82,254,0,1,why
377,426,409,363,517,21,50,35,1,0,e
641,755,509,841,860,129,165,110,0,1,happy
699,468,703,705,448,203,52,147,0,0,or
520,867,508,886,458,216,176,51,1,0,head
416,553,829,597,553,102,200,159,0,0,fifty
586,580,540,639,411,41,201,69,1,1,time
660,862,760,400,493,67,28,197,0,0,has
756,816,678,383,716,180,54,136,1,0,r
797,774,606,595,846,222,95,239,1,1,years
338,481,790,567,647,189,96,183,1,1,d
536,696,440,691,885,35,85,32,0,0,w
499,562,452,382,451,232,240,50,1,1,them
772,796,454,681,477,119,194,189,1,1,once
726,846,436,460,761,62,188,99,0,0,i
458,583,540,445,918,164,205,26,0,0,n
433,875,752,854,599,160,206,18,1,0,their
749,864,457,673,452,96,164,199,1,1,once
699,435,550,866,839,230,74,171,0,1,half
685,465,691,657,423,208,47,129,0,0,or
622,587,822,344,589,129,71,107,1,0,what
480,889,762,932,395,71,120,205,0,0,twenty
560,783,442,548,576,170,154,169,0,1,s
472,884,841,844,393,107,124,207,0,0,twenty
560,628,690,449,428,83,77,156,1,0,u
451,760,724,804,625,55,138,107,0,0,sixty
736,787,687,515,841,208,47,180,0,1,v
607,418,612,436,506,41,69,194,0,1,hungry
648,603,808,339,605,147,97,81,1,0,what
435,767,729,827,655,53,172,60,0,1,sixty
546,824,482,925,488,198,166,61,1,0,head
863,463,856,422,638,65,208,153,1,0,hate
529,722,557,565,531,172,23,134,1,0,where
585,709,899,729,908,187,60,140,0,1,f
532,407,787,592,733,41,76,137,0,1,eat
472,365,426,398,733,102,144,216,1,0,outside
765,509,692,832,805,223,187,128,0,0,food
631,361,812,875,669,124,62,204,0,0,home
649,706,450,841,899,146,177,140,0,1,happy
381,718,843,432,461,121,199,46,1,1,hand
689,641,513,830,375,51,74,54,1,1,age
480,856,390,528,921,79,161,106,0,0,three
328,826,328,471,844,215,52,147,1,0,ten
394,690,837,421,451,101,201,57,1,1,hand
870,618,802,593,715,26,134,119,0,0,four
477,290,437,372,732,87,157,213,0,0,outside
367,436,544,749,541,72,233,227,0,0,hair
409,812,332,440,865,222,51,169,1,0,ten
567,554,476,395,427,183,133,182,0,0,six
622,633,784,337,581,128,85,60,1,0,what
811,382,303,898,757,105,190,171,0,0,nine
726,854,449,760,374,191,35,142,1,1,yes
732,510,756,502,359,70,103,62,1,0,hat
454,509,854,639,836,22,195,79,0,1,him
526,416,748,559,717,30,60,135,0,1,eat
744,343,352,811,739,104,195,170,1,1,nine
743,737,450,463,461,29,14,177,0,1,house
557,449,623,452,514,49,56,216,0,1,hungry
385,430,545,760,540,103,218,233,0,1,hair
342,636,878,574,411,201,212,54,1,1,old
764,749,722,552,832,191,40,184,0,1,v
369,468,742,555,595,202,77,178,1,1,d
393,528,804,582,505,72,155,118,1,0,fifty
481,787,464,583,568,138,148,154,1,1,s
656,615,822,351,596,117,87,86,1,0,what
495,671,568,628,533,156,26,132,1,0,where
673,413,503,498,586,137,57,201,0,1,why
